num_params,lr,acc_0,acc_1,acc_2,acc_3,acc_4,acc_5,acc_6,acc_7,acc_8,acc_9,acc_10,acc_11,acc_12,acc_13,acc_14,acc_15,acc_16,acc_17,acc_18,acc_19,acc_20,acc_21,acc_22,acc_23,acc_24,acc_25,acc_26,acc_27,acc_28,acc_29,acc_30,acc_31,acc_32,acc_33,acc_34,acc_35,acc_36,acc_37,acc_38,acc_39,acc_40,acc_41,acc_42,acc_43,acc_44,acc_45,acc_46,acc_47,acc_48,acc_49
691284,0.001,0.25,0.3319310897,0.3621794872,0.4168669872,0.4429086538,0.4205078125,0.4603365385,0.5192307692,0.5108173077,0.5655048077,0.5378605769,0.5398637821,0.5588942308,0.5843349359,0.5783253205,0.6077724359,0.6227964744,0.6203926282,0.6350160256,0.6009615385,0.6161858974,0.6263671875,0.6378205128,0.6536458333,0.6426282051,0.6592548077,0.6492387821,0.6704727564,0.6664663462,0.6995192308,0.7081330128,0.7139423077,0.7151442308,0.7145432692,0.718349359,0.71875,0.71875,0.7189453125,0.7199519231,0.7205528846,0.7207532051,0.7231570513,0.7229567308,0.7207532051,0.7205528846,0.7263621795,0.7257612179,0.7239583333,0.7241586538,0.7215544872
697914,0.001,0.2576121795,0.3343349359,0.3221153846,0.3962339744,0.453525641,0.36796875,0.4885817308,0.5240384615,0.5368589744,0.5885416667,0.5360576923,0.586338141,0.6137820513,0.6135817308,0.6322115385,0.6211939103,0.6416266026,0.6310096154,0.6504407051,0.6586538462,0.6376201923,0.6486328125,0.6682692308,0.6660657051,0.671474359,0.6654647436,0.6812900641,0.6149839744,0.6700721154,0.7135416667,0.7221554487,0.7267628205,0.7291666667,0.7263621795,0.7315705128,0.7323717949,0.7311698718,0.72890625,0.7267628205,0.7295673077,0.7309695513,0.7335737179,0.7361778846,0.7325721154,0.733974359,0.7337740385,0.7337740385,0.7345753205,0.7333733974,0.7337740385
950736,0.001,0.2668269231,0.2764423077,0.4228766026,0.4545272436,0.4589342949,0.4623397436,0.527734375,0.5400641026,0.6023637821,0.5969551282,0.6225961538,0.6027644231,0.6189903846,0.6121794872,0.6081730769,0.6516426282,0.6654647436,0.6518429487,0.6514423077,0.6556490385,0.6408253205,0.6610576923,0.65390625,0.6622596154,0.6913060897,0.6927083333,0.6933092949,0.6963141026,0.6921073718,0.7303685897,0.7536057692,0.7588141026,0.7586137821,0.7624198718,0.7644230769,0.7638221154,0.7644230769,0.7640224359,0.7708984375,0.7668269231,0.7702323718,0.7670272436,0.7714342949,0.7692307692,0.7664262821,0.7676282051,0.7668269231,0.7692307692,0.7716346154,0.7696314103
638592,0.001,0.2075320513,0.3309294872,0.4202724359,0.5030048077,0.5054086538,0.54296875,0.4781650641,0.5843349359,0.5867387821,0.6247996795,0.6159855769,0.569911859,0.632411859,0.6137820513,0.6578525641,0.6682692308,0.6698717949,0.6782852564,0.6444310897,0.6584535256,0.6642628205,0.7001953125,0.6582532051,0.6600560897,0.7019230769,0.6590544872,0.6955128205,0.656650641,0.7071314103,0.734775641,0.7568108974,0.7586137821,0.7578125,0.7606169872,0.7646233974,0.7634214744,0.7636217949,0.7611328125,0.7608173077,0.7618189103,0.7624198718,0.7638221154,0.7630208333,0.7590144231,0.7624198718,0.7648237179,0.7684294872,0.7670272436,0.7642227564,0.7628205128
485772,0.001,0.2025240385,0.3110977564,0.3535657051,0.4228766026,0.4352964744,0.4719551282,0.5095703125,0.5494791667,0.562099359,0.5755208333,0.5813301282,0.6121794872,0.6145833333,0.601161859,0.585536859,0.6428285256,0.6490384615,0.6600560897,0.6576522436,0.6370192308,0.6298076923,0.6542467949,0.678125,0.6668669872,0.671474359,0.6824919872,0.6784855769,0.6818910256,0.6754807692,0.7099358974,0.7329727564,0.734375,0.7373798077,0.7371794872,0.7377804487,0.7411858974,0.7397836538,0.7433894231,0.7431640625,0.7423878205,0.7397836538,0.7437900641,0.7403846154,0.7461939103,0.7373798077,0.7431891026,0.7439903846,0.7453926282,0.7469951923,0.7457932692
406512,0.001,0.2760416667,0.3333333333,0.3984375,0.3655849359,0.4284855769,0.4751602564,0.4823717949,0.4895833333,0.5287109375,0.491786859,0.5300480769,0.5318509615,0.5504807692,0.5454727564,0.5695112179,0.5512820513,0.5673076923,0.5825320513,0.6045673077,0.5803285256,0.6215945513,0.6161858974,0.6235977564,0.6241987179,0.6181640625,0.6237980769,0.6294070513,0.6151842949,0.5885416667,0.6614583333,0.6778846154,0.6776842949,0.6804887821,0.6828926282,0.680088141,0.6836939103,0.6832932692,0.6850961538,0.6889022436,0.6868990385,0.6892578125,0.6897035256,0.6850961538,0.6947115385,0.6933092949,0.6883012821,0.6909054487,0.6881009615,0.687900641,0.6983173077
373272,0.001,0.2377804487,0.335536859,0.3733974359,0.3904246795,0.4360977564,0.4202724359,0.4986328125,0.5018028846,0.5376602564,0.4895833333,0.5380608974,0.5528846154,0.5336538462,0.5889423077,0.5783253205,0.5625,0.5610977564,0.5917467949,0.6027644231,0.5426682692,0.5971554487,0.617588141,0.617578125,0.6085737179,0.6171875,0.6294070513,0.6490384615,0.6063701923,0.6191907051,0.6850961538,0.7071314103,0.7045272436,0.7077323718,0.7109375,0.7089342949,0.7095352564,0.7125400641,0.7121394231,0.7103515625,0.7121394231,0.7137419872,0.7165464744,0.7141426282,0.7131410256,0.7133413462,0.7139423077,0.7169471154,0.7195512821,0.7185496795,0.7201522436
679290,0.001,0.1808894231,0.2746394231,0.3679887821,0.404296875,0.4154647436,0.4677483974,0.4913862179,0.5278445513,0.5194310897,0.5480769231,0.5522836538,0.5643028846,0.5821314103,0.5903445513,0.5977564103,0.601161859,0.6239983974,0.5733173077,0.6348157051,0.6306640625,0.6205929487,0.5989583333,0.6091746795,0.6666666667,0.6598557692,0.6450320513,0.6334134615,0.65625,0.6740785256,0.7041266026,0.7293669872,0.7301682692,0.7315705128,0.7289663462,0.7329727564,0.735546875,0.7351762821,0.7361778846,0.7383814103,0.7385817308,0.7375801282,0.7423878205,0.7377804487,0.7363782051,0.7435897436,0.7393830128,0.7381810897,0.7405849359,0.7385817308,0.7437900641
483678,0.001,0.2734375,0.3729967949,0.3868189103,0.3920272436,0.4857772436,0.4661458333,0.5775390625,0.5164262821,0.5817307692,0.5871394231,0.6039663462,0.5891426282,0.6135817308,0.6081730769,0.6362179487,0.6400240385,0.6286057692,0.6552483974,0.6570512821,0.6889022436,0.6712740385,0.6532451923,0.65625,0.632411859,0.6921073718,0.6881009615,0.6927083333,0.6977163462,0.6969150641,0.7213541667,0.7437900641,0.7413862179,0.7449919872,0.7485977564,0.7431891026,0.7441907051,0.7508012821,0.7477964744,0.7478515625,0.7481971154,0.7453926282,0.7449919872,0.7512019231,0.7491987179,0.7453926282,0.7514022436,0.7512019231,0.7506009615,0.7481971154,0.7554086538
562590,0.001,0.2734375,0.3571714744,0.4204727564,0.5103515625,0.5106169872,0.4841746795,0.5803285256,0.569911859,0.5186298077,0.6201923077,0.609375,0.5963541667,0.6294070513,0.6350160256,0.6576522436,0.6440304487,0.6574519231,0.6536458333,0.6736778846,0.6880859375,0.6506410256,0.6624599359,0.6734775641,0.6478365385,0.6814903846,0.640625,0.6762820513,0.7015224359,0.6953125,0.7227564103,0.7401842949,0.7443910256,0.7441907051,0.7459935897,0.7455929487,0.748046875,0.7449919872,0.7461939103,0.7461939103,0.7506009615,0.7475961538,0.7477964744,0.7506009615,0.7516025641,0.7471955128,0.7550080128,0.7512019231,0.7570112179,0.7552083333,0.7528044872
163494,0.001,0.1933092949,0.3325320513,0.3731971154,0.415234375,0.3595753205,0.4495192308,0.5324519231,0.5390625,0.5528846154,0.515625,0.5258413462,0.5250400641,0.5967548077,0.5843349359,0.6049679487,0.5919471154,0.5931490385,0.6095753205,0.6262019231,0.6296875,0.6147836538,0.6294070513,0.6572516026,0.6107772436,0.6618589744,0.6408253205,0.6684695513,0.6666666667,0.6434294872,0.6885016026,0.7063301282,0.7083333333,0.7097355769,0.7089342949,0.7115384615,0.7078125,0.711338141,0.7065304487,0.7095352564,0.710536859,0.7119391026,0.7101362179,0.7087339744,0.7071314103,0.7107371795,0.7141426282,0.711338141,0.7127403846,0.7111378205,0.7147435897
859644,0.001,0.1508413462,0.3062900641,0.3872195513,0.4286858974,0.4828125,0.4755608974,0.5122195513,0.5610977564,0.5889423077,0.5999599359,0.6119791667,0.5408653846,0.6510416667,0.6418269231,0.609375,0.6450320513,0.6774839744,0.6860977564,0.6486378205,0.6814903846,0.7044921875,0.671875,0.6696714744,0.7215544872,0.7081330128,0.6999198718,0.7045272436,0.7041266026,0.6730769231,0.7544070513,0.7688301282,0.7706330128,0.7736378205,0.7746394231,0.7736378205,0.7728365385,0.7765625,0.7776442308,0.7768429487,0.7742387821,0.7760416667,0.7792467949,0.7758413462,0.7788461538,0.7758413462,0.7798477564,0.7780448718,0.7778445513,0.7762419872,0.7754407051
496848,0.001,0.2415865385,0.3637820513,0.3133012821,0.3477564103,0.4412109375,0.3705929487,0.5282451923,0.5064102564,0.5649038462,0.538661859,0.523036859,0.5655048077,0.5322516026,0.5614983974,0.5276442308,0.601161859,0.6029647436,0.6119791667,0.6195913462,0.6141826923,0.6134765625,0.5883413462,0.5879407051,0.577724359,0.6330128205,0.6352163462,0.6215945513,0.6320112179,0.5895432692,0.6780849359,0.6858974359,0.6860977564,0.6850961538,0.6905048077,0.6911057692,0.6927083333,0.6953125,0.6909054487,0.6929086538,0.6947115385,0.6931089744,0.6895032051,0.6907051282,0.6931089744,0.6917067308,0.6927083333,0.6993189103,0.6967147436,0.6951121795,0.6959134615
560826,0.001,0.2149439103,0.1780849359,0.3313301282,0.2874599359,0.40234375,0.3916266026,0.4264823718,0.4385016026,0.4495192308,0.4619391026,0.4853766026,0.5174278846,0.5026041667,0.5002003205,0.4525240385,0.539463141,0.5488782051,0.5526842949,0.5362580128,0.5622996795,0.5849609375,0.5839342949,0.5729166667,0.5897435897,0.609775641,0.5717147436,0.6059695513,0.5723157051,0.5428685897,0.6474358974,0.6570512821,0.6622596154,0.6616586538,0.6684695513,0.6676682692,0.671875,0.671484375,0.6688701923,0.6710737179,0.6690705128,0.6758814103,0.6728766026,0.6660657051,0.6758814103,0.6666666667,0.6720753205,0.6756810897,0.6724759615,0.6784855769,0.6802884615
338832,0.001,0.1604567308,0.1970703125,0.2910657051,0.3405448718,0.3721955128,0.4184695513,0.4463141026,0.4399038462,0.4483173077,0.4529246795,0.4647435897,0.5158253205,0.5260416667,0.5210336538,0.5318509615,0.5322516026,0.5456730769,0.53515625,0.5424679487,0.5825320513,0.5789262821,0.5947516026,0.5943509615,0.6193910256,0.5635016026,0.6165865385,0.6137820513,0.6302083333,0.6358173077,0.6508413462,0.6628605769,0.6632612179,0.6658653846,0.669921875,0.6684695513,0.6702724359,0.6686698718,0.6680689103,0.672275641,0.6754807692,0.6730769231,0.6728766026,0.6742788462,0.6742788462,0.6728766026,0.6760817308,0.6756810897,0.6774839744,0.6746794872,0.6775390625
176262,0.001,0.1877003205,0.2880608974,0.3331330128,0.3241185897,0.4359375,0.4495192308,0.4867788462,0.476161859,0.4939903846,0.4607371795,0.4897836538,0.5324519231,0.5424679487,0.5522836538,0.4657451923,0.6081730769,0.5414663462,0.5943509615,0.5857371795,0.5869391026,0.63984375,0.5544871795,0.6095753205,0.5893429487,0.6107772436,0.593349359,0.6354166667,0.6266025641,0.6640625,0.6806891026,0.7005208333,0.702724359,0.7005208333,0.7043269231,0.6963141026,0.7063301282,0.7060546875,0.7025240385,0.7077323718,0.7043269231,0.7039262821,0.7013221154,0.7065304487,0.7057291667,0.7073317308,0.7093349359,0.7131410256,0.7053285256,0.7001201923,0.7073317308
190056,0.001,0.2457932692,0.335536859,0.361328125,0.4340945513,0.4264823718,0.4823717949,0.5062099359,0.4372996795,0.5462740385,0.4421073718,0.4855769231,0.5616987179,0.4771634615,0.5649038462,0.5440705128,0.5975560897,0.5815304487,0.5891426282,0.5712890625,0.577724359,0.6101762821,0.5995592949,0.5995592949,0.5831330128,0.6400240385,0.6312099359,0.5374599359,0.616786859,0.5987580128,0.6668669872,0.6738782051,0.6752804487,0.6804887821,0.6802884615,0.6796875,0.6812900641,0.679286859,0.6748798077,0.6810897436,0.6838942308,0.6828926282,0.6820913462,0.6782852564,0.6816907051,0.6804887821,0.6814903846,0.6784855769,0.6798878205,0.6822916667,0.6836939103
298134,0.001,0.3062900641,0.3305288462,0.409375,0.3856169872,0.4625400641,0.4096554487,0.4873798077,0.5510817308,0.5538862179,0.5643028846,0.53125,0.5943509615,0.5877403846,0.6041666667,0.6035657051,0.569911859,0.6163862179,0.570713141,0.6251953125,0.5963541667,0.6514423077,0.6264022436,0.6456330128,0.6504407051,0.6572516026,0.6015625,0.6015625,0.6786858974,0.648838141,0.7145432692,0.7225560897,0.7281650641,0.7249599359,0.7233573718,0.7298828125,0.7219551282,0.7281650641,0.7285657051,0.7329727564,0.7291666667,0.7287660256,0.7305689103,0.7305689103,0.7289663462,0.7307692308,0.7273637821,0.7265625,0.7309695513,0.7363782051,0.7315705128
683760,0.001,0.2772435897,0.2688301282,0.3951171875,0.4134615385,0.4697516026,0.4795673077,0.4645432692,0.5128205128,0.515224359,0.5356570513,0.4907852564,0.5344551282,0.4955929487,0.5360576923,0.5721153846,0.5420673077,0.5719150641,0.5905448718,0.585546875,0.6155849359,0.5833333333,0.625,0.6151842949,0.6464342949,0.6294070513,0.6380208333,0.6127804487,0.6358173077,0.6308092949,0.6758814103,0.6927083333,0.6929086538,0.6921073718,0.6963141026,0.6982421875,0.7009214744,0.6977163462,0.6975160256,0.7015224359,0.7005208333,0.6993189103,0.6989182692,0.7019230769,0.702724359,0.7071314103,0.7059294872,0.7025240385,0.7017227564,0.7051282051,0.7073317308
868752,0.001,0.1915064103,0.273036859,0.3032852564,0.3701923077,0.3922275641,0.3737980769,0.470703125,0.4429086538,0.5150240385,0.5122195513,0.5801282051,0.59375,0.5787259615,0.5797275641,0.5514823718,0.6041666667,0.5637019231,0.5639022436,0.6516426282,0.6318108974,0.6520432692,0.655849359,0.6576171875,0.6147836538,0.6498397436,0.6658653846,0.6578525641,0.6766826923,0.6654647436,0.7007211538,0.7221554487,0.7253605769,0.7243589744,0.726963141,0.7209535256,0.7265625,0.7259615385,0.7239583333,0.7296875,0.7275641026,0.726963141,0.7273637821,0.7287660256,0.7271634615,0.7321714744,0.7301682692,0.7321714744,0.7327724359,0.7361778846,0.7331730769
342204,0.001,0.2520032051,0.2602163462,0.4296875,0.4487179487,0.4236778846,0.5378605769,0.5120192308,0.5276442308,0.5745192308,0.539463141,0.6005608974,0.601963141,0.6252003205,0.6163862179,0.6025641026,0.623046875,0.6021634615,0.5877403846,0.6502403846,0.6454326923,0.6570512821,0.6726762821,0.6917067308,0.6444310897,0.6881009615,0.6750801282,0.6945112179,0.6690705128,0.6935096154,0.7307692308,0.7469951923,0.7494140625,0.750400641,0.7451923077,0.750400641,0.7473958333,0.7483974359,0.7481971154,0.7536057692,0.7483974359,0.7512019231,0.7528044872,0.750400641,0.7514022436,0.7491987179,0.7558092949,0.7528044872,0.7546875,0.7538060897,0.7550080128
493146,0.001,0.2373798077,0.3048828125,0.3904246795,0.3808092949,0.421875,0.437900641,0.4326923077,0.445713141,0.4869791667,0.4865785256,0.5114182692,0.5673076923,0.5224358974,0.5749198718,0.5438701923,0.5504807692,0.5993589744,0.6369140625,0.5927483974,0.6055689103,0.6185897436,0.6536458333,0.6346153846,0.6582532051,0.6129807692,0.6223958333,0.6614583333,0.6734775641,0.6692708333,0.7073317308,0.7235576923,0.7273637821,0.7265625,0.7267578125,0.7313701923,0.7317708333,0.7323717949,0.7313701923,0.7325721154,0.734375,0.7379807692,0.7373798077,0.7389823718,0.7387820513,0.7373798077,0.7393830128,0.7381810897,0.7429887821,0.7381810897,0.7404296875
780468,0.001,0.2377804487,0.2826171875,0.3619791667,0.4358974359,0.4278846154,0.4599358974,0.508213141,0.5006009615,0.5012019231,0.5625,0.5797275641,0.5460737179,0.5508814103,0.5951522436,0.6260016026,0.6416266026,0.6087740385,0.6408203125,0.6314102564,0.6424278846,0.6278044872,0.648838141,0.6624599359,0.6446314103,0.6662660256,0.6370192308,0.6838942308,0.6774839744,0.671474359,0.7131410256,0.726963141,0.7317708333,0.7333733974,0.7349609375,0.7359775641,0.7327724359,0.7345753205,0.7385817308,0.7329727564,0.7389823718,0.7355769231,0.7381810897,0.7395833333,0.7383814103,0.7393830128,0.7371794872,0.7401842949,0.7379807692,0.7395833333,0.7431640625
179604,0.001,0.2351762821,0.2435897436,0.3383413462,0.4276842949,0.4791015625,0.4697516026,0.4633413462,0.5384615385,0.5236378205,0.5438701923,0.5761217949,0.5665064103,0.5695112179,0.5484775641,0.5434695513,0.5578926282,0.5767227564,0.6117788462,0.5743189103,0.6388221154,0.612890625,0.5673076923,0.5691105769,0.6392227564,0.6025641026,0.6550480769,0.6544471154,0.6137820513,0.6071714744,0.6877003205,0.7019230769,0.703125,0.7071314103,0.7093349359,0.7075320513,0.7091346154,0.708203125,0.7081330128,0.7051282051,0.7051282051,0.7069310897,0.7119391026,0.7073317308,0.7085336538,0.7109375,0.7099358974,0.7115384615,0.7121394231,0.7115384615,0.711338141
434028,0.001,0.2509765625,0.1802884615,0.2832532051,0.4054487179,0.4334935897,0.4945913462,0.5018028846,0.5641025641,0.5809294872,0.5284455128,0.6209935897,0.4895833333,0.6278044872,0.6113782051,0.640625,0.5961538462,0.5662109375,0.6504407051,0.6384214744,0.6720753205,0.6658653846,0.6468349359,0.6666666667,0.6830929487,0.6634615385,0.6738782051,0.6993189103,0.6534455128,0.671474359,0.7387820513,0.7487980769,0.7469951923,0.7515625,0.7461939103,0.749599359,0.7520032051,0.749599359,0.7508012821,0.7487980769,0.757411859,0.7548076923,0.7580128205,0.7550080128,0.7550080128,0.7568108974,0.7520032051,0.7522035256,0.7530048077,0.756640625,0.7534054487
587868,0.001,0.250400641,0.3561698718,0.4060546875,0.4138621795,0.4699519231,0.4859775641,0.4967948718,0.469150641,0.5352564103,0.5504807692,0.444911859,0.5598958333,0.5675080128,0.5602964744,0.4887820513,0.6400240385,0.6203926282,0.6087740385,0.5470703125,0.6147836538,0.641025641,0.6454326923,0.5879407051,0.6424278846,0.655849359,0.6656650641,0.6023637821,0.6600560897,0.6518429487,0.7107371795,0.7309695513,0.7375801282,0.7351762821,0.7323717949,0.7337890625,0.7321714744,0.7331730769,0.7311698718,0.7327724359,0.7367788462,0.7367788462,0.7345753205,0.733974359,0.734775641,0.7381810897,0.7375801282,0.7397836538,0.7371794872,0.7397836538,0.734375
458238,0.001,0.1628605769,0.2654246795,0.3958333333,0.3816105769,0.4352964744,0.4945913462,0.5108173077,0.5444711538,0.5354567308,0.5705128205,0.5951522436,0.5536858974,0.5749198718,0.6087890625,0.586338141,0.5805288462,0.5987580128,0.6394230769,0.6247996795,0.6356169872,0.6620592949,0.5899439103,0.6492387821,0.648838141,0.6708733974,0.6798878205,0.6848958333,0.6300080128,0.6616586538,0.7134765625,0.7257612179,0.7335737179,0.7321714744,0.7329727564,0.7373798077,0.7377804487,0.7435897436,0.7413862179,0.7359775641,0.7419871795,0.7393830128,0.7421875,0.7397836538,0.7405849359,0.7447916667,0.7478515625,0.7415865385,0.7453926282,0.7471955128,0.749599359
442440,0.001,0.2075320513,0.2550080128,0.3525641026,0.297275641,0.3982371795,0.4140625,0.4320913462,0.5196314103,0.5526842949,0.429286859,0.5989583333,0.5801282051,0.6157852564,0.5853365385,0.6051682692,0.610546875,0.6286057692,0.6183894231,0.6195913462,0.6548477564,0.6530448718,0.6316105769,0.6594551282,0.6658653846,0.6486378205,0.6183894231,0.6758814103,0.6616586538,0.6608573718,0.7069310897,0.7229567308,0.7267578125,0.7275641026,0.7255608974,0.7307692308,0.7315705128,0.7285657051,0.7293669872,0.7353766026,0.7345753205,0.7309695513,0.734375,0.7345753205,0.7349759615,0.7297676282,0.7337740385,0.7349759615,0.737890625,0.7341746795,0.7389823718
848148,0.001,0.2379807692,0.2818509615,0.3347355769,0.3575721154,0.4198717949,0.4567307692,0.4577323718,0.453525641,0.5556891026,0.5412660256,0.5741185897,0.5811298077,0.6001602564,0.6127804487,0.6151842949,0.6287109375,0.6193910256,0.6408253205,0.6243990385,0.6544471154,0.6684695513,0.6320112179,0.6304086538,0.6840945513,0.6672676282,0.6358173077,0.7015224359,0.6784855769,0.7161458333,0.7538060897,0.7626201923,0.7658203125,0.7642227564,0.7692307692,0.7712339744,0.7716346154,0.7692307692,0.7700320513,0.7706330128,0.7750400641,0.7700320513,0.7694310897,0.7744391026,0.7722355769,0.7748397436,0.7746394231,0.7766426282,0.7791015625,0.7754407051,0.7760416667
384654,0.001,0.242588141,0.2580128205,0.286328125,0.3431490385,0.3978365385,0.4623397436,0.4961939103,0.5002003205,0.5164262821,0.5184294872,0.5174278846,0.5931490385,0.5164262821,0.5711137821,0.5390625,0.5895432692,0.5224358974,0.5905448718,0.569140625,0.5839342949,0.6139823718,0.6073717949,0.6320112179,0.6173878205,0.6492387821,0.6280048077,0.6127804487,0.641025641,0.6808894231,0.7011217949,0.7099358974,0.7141426282,0.7157451923,0.7175480769,0.72109375,0.7181490385,0.7215544872,0.7229567308,0.7235576923,0.7235576923,0.7317708333,0.7251602564,0.7249599359,0.726161859,0.726161859,0.7301682692,0.7253605769,0.7241586538,0.7247596154,0.7283653846
180744,0.001,0.302734375,0.3836137821,0.3661858974,0.4875801282,0.5070112179,0.5186298077,0.5362580128,0.5901442308,0.5588942308,0.5895432692,0.6037660256,0.6043669872,0.624599359,0.6177884615,0.6282051282,0.6229967949,0.6115234375,0.6466346154,0.6348157051,0.6390224359,0.6534455128,0.6436298077,0.655849359,0.6338141026,0.6398237179,0.6436298077,0.655849359,0.6526442308,0.6576522436,0.6965144231,0.7097355769,0.711338141,0.7125,0.7163461538,0.7175480769,0.7159455128,0.7173477564,0.7167467949,0.7169471154,0.7171474359,0.718349359,0.719150641,0.718349359,0.7179487179,0.7193509615,0.7169471154,0.7157451923,0.7185496795,0.71875,0.7177483974
918600,0.001,0.1740234375,0.3221153846,0.3772035256,0.4417067308,0.4415064103,0.461338141,0.4929887821,0.5713141026,0.5154246795,0.6095753205,0.5616987179,0.6099759615,0.5837339744,0.6187900641,0.6604567308,0.6298076923,0.649609375,0.6302083333,0.6536458333,0.640224359,0.6895032051,0.6830929487,0.6975160256,0.6748798077,0.6848958333,0.710536859,0.7135416667,0.7107371795,0.6919070513,0.7550080128,0.7654246795,0.7684294872,0.773828125,0.7724358974,0.7664262821,0.7742387821,0.7688301282,0.7718349359,0.7720352564,0.7724358974,0.7696314103,0.7680288462,0.7710336538,0.7704326923,0.7696314103,0.773036859,0.7682291667,0.7706330128,0.765234375,0.7726362179
744804,0.001,0.2337890625,0.3539663462,0.421875,0.4519230769,0.530849359,0.5310496795,0.562900641,0.5787259615,0.5478766026,0.555088141,0.5947516026,0.5819310897,0.6438301282,0.6388221154,0.6354166667,0.6466346154,0.6798828125,0.6416266026,0.6816907051,0.6710737179,0.6931089744,0.6726762821,0.6999198718,0.671875,0.6462339744,0.7083333333,0.710536859,0.6971153846,0.7043269231,0.7369791667,0.7524038462,0.7548076923,0.756640625,0.7524038462,0.7568108974,0.7558092949,0.7586137821,0.7564102564,0.7592147436,0.7616185897,0.758213141,0.7598157051,0.765625,0.7598157051,0.7620192308,0.7614182692,0.7632211538,0.7602163462,0.7630859375,0.7578125
397452,0.001,0.3062900641,0.3639823718,0.3493589744,0.3926282051,0.4278846154,0.5268429487,0.5172275641,0.5066105769,0.5709134615,0.5418669872,0.5947516026,0.6147836538,0.6280048077,0.6047676282,0.615234375,0.5602964744,0.6101762821,0.6456330128,0.6308092949,0.6350160256,0.6738782051,0.6434294872,0.5821314103,0.65625,0.6740785256,0.6378205128,0.6716746795,0.6648637821,0.6834935897,0.7151442308,0.7287109375,0.7283653846,0.7321714744,0.7309695513,0.7341746795,0.7329727564,0.7321714744,0.7361778846,0.7315705128,0.7351762821,0.7321714744,0.7351762821,0.7331730769,0.7335737179,0.7357772436,0.7323717949,0.7390625,0.7337740385,0.7381810897,0.7359775641
531528,0.001,0.234775641,0.3315304487,0.3850160256,0.4170673077,0.4653445513,0.5080128205,0.5264423077,0.515625,0.5625,0.5757211538,0.5903445513,0.59375,0.5969551282,0.6241987179,0.6165865385,0.6560496795,0.6584535256,0.6596554487,0.6630608974,0.6450320513,0.6726762821,0.655849359,0.6842948718,0.6470352564,0.6824919872,0.6628605769,0.6346153846,0.66015625,0.6760817308,0.7317708333,0.7502003205,0.7578125,0.7546073718,0.757411859,0.7564102564,0.7538060897,0.7586137821,0.7588141026,0.7594150641,0.7600160256,0.7568108974,0.7548076923,0.7624198718,0.7619140625,0.7616185897,0.7618189103,0.7666266026,0.7636217949,0.7634214744,0.7614182692
372384,0.001,0.2722355769,0.3054887821,0.4264823718,0.4308894231,0.4845753205,0.4168669872,0.4893830128,0.3481570513,0.5088141026,0.5398637821,0.5418669872,0.5885416667,0.6095753205,0.5998046875,0.5504807692,0.5989583333,0.5330528846,0.5959535256,0.5647035256,0.6312099359,0.6015625,0.5528846154,0.6420272436,0.6468349359,0.640224359,0.6492387821,0.6286057692,0.6268028846,0.6352163462,0.7,0.7087339744,0.7117387821,0.7125400641,0.7109375,0.711338141,0.7177483974,0.7145432692,0.7125400641,0.718349359,0.7263621795,0.7179487179,0.71875,0.7169471154,0.7147435897,0.7217548077,0.719921875,0.7189503205,0.7129407051,0.7215544872,0.7239583333
595746,0.001,0.2824519231,0.3004807692,0.2648237179,0.3970352564,0.4479166667,0.4258814103,0.4789663462,0.4987980769,0.5100160256,0.4395032051,0.5502804487,0.4641426282,0.5414663462,0.5693108974,0.5197265625,0.5576923077,0.5775240385,0.5911458333,0.5639022436,0.6217948718,0.5949519231,0.5851362179,0.5829326923,0.6037660256,0.624599359,0.6239983974,0.640224359,0.6183894231,0.6221955128,0.6748798077,0.683984375,0.6864983974,0.6895032051,0.6921073718,0.6951121795,0.6919070513,0.6939102564,0.6925080128,0.6939102564,0.6919070513,0.6983173077,0.6931089744,0.6989182692,0.703125,0.7009214744,0.6985176282,0.702734375,0.6983173077,0.6997195513,0.7023237179
318774,0.001,0.304286859,0.3559695513,0.336338141,0.4461137821,0.4318910256,0.5026041667,0.5130208333,0.5600961538,0.5747195513,0.5893429487,0.6119791667,0.6135817308,0.6053685897,0.6053685897,0.6083984375,0.6294070513,0.6278044872,0.6504407051,0.6474358974,0.6698717949,0.6580528846,0.6660657051,0.6740785256,0.6830929487,0.6616586538,0.6840945513,0.6766826923,0.7019230769,0.6622596154,0.7179487179,0.7283203125,0.7329727564,0.7389823718,0.7337740385,0.7371794872,0.7359775641,0.7361778846,0.7359775641,0.7375801282,0.7395833333,0.7433894231,0.7433894231,0.7467948718,0.7389823718,0.7431891026,0.742588141,0.7435546875,0.7435897436,0.7477964744,0.7431891026
467184,0.001,0.256640625,0.2980769231,0.3946314103,0.3978365385,0.4715544872,0.4393028846,0.4733573718,0.5190304487,0.4993990385,0.5516826923,0.5713141026,0.5384615385,0.5480769231,0.5799278846,0.5675080128,0.5811298077,0.5859375,0.6221955128,0.6137820513,0.6139823718,0.6247996795,0.6233974359,0.5476762821,0.6145833333,0.5494791667,0.655849359,0.6532451923,0.6306089744,0.6342147436,0.6854967949,0.6973157051,0.6963141026,0.7056640625,0.6989182692,0.7025240385,0.7005208333,0.7045272436,0.7065304487,0.7083333333,0.7091346154,0.7049278846,0.7099358974,0.710536859,0.7091346154,0.7125400641,0.7095352564,0.7079326923,0.7043269231,0.712109375,0.7091346154
